epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
19,1328.12,0.62978,0.43286,0.92515,1,0.86635,0.88152,0.73743,0.79208,0.64375,0.99609,0.0017624,0.0017624,0.0017624
20,1396.05,0.62947,0.43961,0.90013,0.99154,0.75,0.78384,0.66686,0.75575,0.64629,1.00721,0.0017492,0.0017492,0.0017492
21,1465.84,0.69399,0.44543,0.94134,1,0.8677,0.8845,0.72421,0.90971,0.64101,1.04797,0.001736,0.001736,0.001736
22,1706.67,0.62654,0.42502,0.90928,0.99305,0.875,0.88182,0.7732,0.67257,0.43488,0.93463,0.0017228,0.0017228,0.0017228
23,1792.24,0.64277,0.41772,0.90832,0.99301,0.875,0.88294,0.75294,0.75273,0.4536,0.95481,0.0017096,0.0017096,0.0017096
24,1893.56,0.64483,0.41211,0.91566,1,0.85894,0.8828,0.73635,0.74484,0.55453,0.96314,0.0016964,0.0016964,0.0016964
25,1959.95,0.61417,0.39211,0.89487,0.98719,0.75,0.79505,0.65941,0.79837,0.69535,1.0106,0.0016832,0.0016832,0.0016832
26,2039.5,0.66045,0.42473,0.93052,1,0.86778,0.8834,0.73436,0.86739,0.62128,1.02944,0.00167,0.00167,0.00167
27,2115.7,0.60643,0.41213,0.9166,1,0.8745,0.88205,0.76249,0.76585,0.55937,0.99703,0.0016568,0.0016568,0.0016568
28,2188.64,0.6547,0.42015,0.91942,1,0.87186,0.88391,0.72067,0.80722,0.57863,1.00804,0.0016436,0.0016436,0.0016436
29,2254.59,0.65632,0.44466,0.94071,1,0.87406,0.88909,0.74011,0.73974,0.47908,0.95628,0.0016304,0.0016304,0.0016304
30,2321.46,0.60425,0.3987,0.9014,1,0.87437,0.9023,0.78057,0.69626,0.48729,0.94253,0.0016172,0.0016172,0.0016172
31,2389.09,0.62511,0.40318,0.93142,1,0.86734,0.9023,0.76913,0.81824,0.55062,0.98142,0.001604,0.001604,0.001604
32,2460.3,0.62123,0.3948,0.9082,1,0.87268,0.9086,0.80986,0.73842,0.49774,0.96694,0.0015908,0.0015908,0.0015908
33,2530.45,0.58062,0.38782,0.9094,1,0.87019,0.9114,0.78553,0.7524,0.50916,0.95491,0.0015776,0.0015776,0.0015776
34,2602.7,0.65839,0.41241,0.91806,1,0.86949,0.9114,0.80761,0.82622,0.73847,1.0085,0.0015644,0.0015644,0.0015644
35,2674.6,0.63171,0.4011,0.9073,0.99943,0.875,0.89927,0.77255,0.79056,0.69671,0.97842,0.0015512,0.0015512,0.0015512
36,2745.66,0.60494,0.39422,0.89521,0.99959,0.875,0.8958,0.76044,0.73178,0.59452,0.96177,0.001538,0.001538,0.001538
37,2817.8,0.60452,0.38119,0.90647,1,0.87423,0.89684,0.78796,0.75618,0.66329,0.96934,0.0015248,0.0015248,0.0015248
38,2890.66,0.65432,0.42063,0.93552,0.99116,0.75,0.84571,0.73324,0.69816,0.59119,0.94504,0.0015116,0.0015116,0.0015116
39,2963.62,0.66098,0.42148,0.91623,0.9914,0.75,0.7899,0.69041,0.74059,0.73723,0.97056,0.0014984,0.0014984,0.0014984
40,3035.4,0.60673,0.39472,0.90436,0.98649,0.75,0.8308,0.68044,0.76795,0.72476,0.99097,0.0014852,0.0014852,0.0014852
41,3109.24,0.64139,0.40844,0.92846,0.99152,0.75,0.85899,0.7205,0.74186,0.65291,0.95174,0.001472,0.001472,0.001472
42,3181.02,0.5898,0.38953,0.88507,0.99137,0.75,0.86795,0.73261,0.71117,0.77872,0.92459,0.0014588,0.0014588,0.0014588
43,3253.81,0.62592,0.40099,0.91531,0.98991,0.75,0.8034,0.68803,0.78565,0.71992,0.96127,0.0014456,0.0014456,0.0014456
44,3325.53,0.59067,0.38511,0.88885,0.87037,0.875,0.87024,0.75078,0.73992,0.53164,0.94061,0.0014324,0.0014324,0.0014324
45,3399.54,0.61127,0.39429,0.90978,0.87065,0.875,0.82868,0.70403,0.72692,0.54016,0.93785,0.0014192,0.0014192,0.0014192
46,3492.89,0.61452,0.384,0.90824,1,0.86748,0.9023,0.81945,0.66838,0.57204,0.92903,0.001406,0.001406,0.001406
47,3578.32,0.60016,0.39168,0.89746,1,0.868,0.9114,0.80372,0.67645,0.59957,0.92497,0.0013928,0.0013928,0.0013928
48,3672.97,0.59388,0.38897,0.89434,1,0.86982,0.89684,0.80885,0.69156,0.56754,0.9264,0.0013796,0.0013796,0.0013796
49,3765.46,0.62066,0.40103,0.9183,0.99115,0.75,0.87024,0.7477,0.72021,0.54753,0.94586,0.0013664,0.0013664,0.0013664
50,3854.95,0.61888,0.39459,0.90667,0.98809,0.75,0.83912,0.71712,0.75144,0.59668,0.96284,0.0013532,0.0013532,0.0013532
51,3951.71,0.65808,0.40698,0.93172,0.99033,0.75,0.78045,0.67367,0.7122,0.729,0.97515,0.00134,0.00134,0.00134
52,4048.71,0.62456,0.40065,0.90234,0.99084,0.75,0.78214,0.66855,0.73659,0.91969,0.96595,0.0013268,0.0013268,0.0013268
53,4145.42,0.68781,0.41693,0.92187,0.99157,0.75,0.76864,0.6238,0.79814,1.0912,0.96468,0.0013136,0.0013136,0.0013136
54,4242.46,0.59864,0.3688,0.88145,0.9917,0.75,0.80071,0.67961,0.65847,0.76936,0.92036,0.0013004,0.0013004,0.0013004
55,4335.94,0.60519,0.39512,0.91635,0.99185,0.75,0.797,0.6793,0.67253,0.72234,0.92543,0.0012872,0.0012872,0.0012872
56,4434.14,0.59513,0.36884,0.88775,0.99217,0.75,0.797,0.7121,0.6997,0.83692,0.94109,0.001274,0.001274,0.001274
57,4536.45,0.5606,0.36552,0.88228,0.99168,0.75,0.8425,0.73752,0.76355,0.96729,0.95209,0.0012608,0.0012608,0.0012608
58,4641.33,0.5795,0.40028,0.90206,0.99153,0.75,0.83167,0.6945,0.74993,0.84492,0.93722,0.0012476,0.0012476,0.0012476
59,4749.6,0.5722,0.38869,0.89456,0.99189,0.75,0.81,0.67831,0.68919,0.73316,0.93282,0.0012344,0.0012344,0.0012344
60,4861.13,0.60211,0.38167,0.90145,0.99107,0.75,0.77891,0.62797,0.80164,0.82388,0.96368,0.0012212,0.0012212,0.0012212
61,4972.32,0.57399,0.36481,0.88973,0.99082,0.75,0.78045,0.64201,0.84751,0.99787,0.98641,0.001208,0.001208,0.001208
62,5079.56,0.62442,0.40372,0.93016,0.98425,0.75,0.81591,0.6736,0.67885,0.95162,0.9495,0.0011948,0.0011948,0.0011948
63,5195.03,0.56198,0.36034,0.87331,0.99125,0.75,0.81591,0.71742,0.76639,0.79856,0.96337,0.0011816,0.0011816,0.0011816
64,5304.03,0.56993,0.37785,0.89142,0.99183,0.75,0.81591,0.68291,0.88902,0.95538,0.9851,0.0011684,0.0011684,0.0011684
65,5387.88,0.57514,0.3572,0.89288,0.99166,0.75,0.823,0.72215,0.65156,0.79204,0.93111,0.0011552,0.0011552,0.0011552
66,5459.49,0.57374,0.39477,0.91271,0.99039,0.75,0.823,0.74715,0.59661,0.82653,0.91952,0.001142,0.001142,0.001142
67,5522.62,0.57458,0.3941,0.89802,0.98953,0.75,0.797,0.6889,0.74552,0.82948,0.93175,0.0011288,0.0011288,0.0011288
68,5598.25,0.58972,0.36216,0.89841,0.99058,0.75,0.77286,0.66418,0.72544,0.86145,0.95308,0.0011156,0.0011156,0.0011156
69,5681.33,0.5806,0.38295,0.89423,0.98981,0.75,0.84453,0.80118,0.6217,0.66057,0.93899,0.0011024,0.0011024,0.0011024
70,5767.94,0.55861,0.35456,0.88507,0.99164,0.75,0.88302,0.7823,0.69811,0.56785,0.95954,0.0010892,0.0010892,0.0010892
71,5854.81,0.57589,0.35772,0.88455,1,0.86812,0.9062,0.80769,0.73956,0.50323,0.95149,0.001076,0.001076,0.001076
72,5939.61,0.57583,0.36878,0.88168,0.99145,0.75,0.87971,0.76111,0.85899,0.70981,1.03341,0.0010628,0.0010628,0.0010628
73,6029.31,0.53477,0.34035,0.86039,0.99162,0.75,0.89464,0.77724,0.75497,0.59755,0.95863,0.0010496,0.0010496,0.0010496
74,6114.1,0.60204,0.39013,0.89735,0.9911,0.75,0.87571,0.74424,0.75185,0.57286,0.94927,0.0010364,0.0010364,0.0010364
75,6209.13,0.55036,0.35649,0.87627,0.98154,0.75,0.8724,0.75567,0.77928,0.71695,0.96823,0.0010232,0.0010232,0.0010232
76,6331.19,0.54677,0.3416,0.8936,0.96547,0.75,0.8633,0.75407,0.71565,0.68312,0.96578,0.00101,0.00101,0.00101
77,6452.65,0.56855,0.37165,0.89311,0.97627,0.75,0.87038,0.79284,0.60945,0.51964,0.91759,0.0009968,0.0009968,0.0009968
78,6625.97,0.52535,0.34743,0.87785,0.87131,0.8492,0.88444,0.75963,0.69526,0.47477,0.93346,0.0009836,0.0009836,0.0009836
79,6719.58,0.57095,0.35609,0.88939,0.8739,0.86733,0.88995,0.77417,0.795,0.7111,0.98117,0.0009704,0.0009704,0.0009704
80,6839.97,0.54532,0.3396,0.88552,0.94966,0.75,0.86413,0.7593,0.73335,0.71215,0.96459,0.0009572,0.0009572,0.0009572
81,6962.61,0.49314,0.33079,0.86479,0.98982,0.75,0.83167,0.69333,0.7615,0.88518,0.98983,0.000944,0.000944,0.000944
82,7086.57,0.53331,0.35154,0.88115,0.98968,0.75,0.823,0.68841,0.69392,0.68004,0.94952,0.0009308,0.0009308,0.0009308
83,7207.97,0.56492,0.3456,0.88808,0.99161,0.75,0.86413,0.71925,0.72892,0.65237,0.95499,0.0009176,0.0009176,0.0009176
84,7329.61,0.55247,0.33797,0.88391,0.99179,0.75,0.88251,0.78504,0.64462,0.5668,0.93178,0.0009044,0.0009044,0.0009044
85,7451.4,0.53113,0.32982,0.86744,1,0.86799,0.91471,0.78688,0.67716,0.53269,0.94095,0.0008912,0.0008912,0.0008912
86,7575.42,0.53192,0.33353,0.86321,1,0.86805,0.91868,0.79942,0.65092,0.50488,0.92278,0.000878,0.000878,0.000878
87,7694.17,0.5375,0.33575,0.89146,1,0.86792,0.91868,0.81603,0.61019,0.59248,0.91303,0.0008648,0.0008648,0.0008648
88,7808.45,0.47479,0.32916,0.87128,0.99185,0.75,0.85723,0.7721,0.57537,0.57971,0.91169,0.0008516,0.0008516,0.0008516
89,7918.78,0.52543,0.31836,0.87887,0.99186,0.75,0.80071,0.75057,0.57705,0.68571,0.9008,0.0008384,0.0008384,0.0008384
90,8024.25,0.51416,0.34021,0.88764,0.99191,0.75,0.81,0.7209,0.62982,0.74223,0.90813,0.0008252,0.0008252,0.0008252
91,8134.48,0.5223,0.34201,0.88511,0.99138,0.75,0.87971,0.80841,0.5856,0.56653,0.9057,0.000812,0.000812,0.000812
92,8251.98,0.48502,0.31056,0.86818,0.99072,0.75,0.89846,0.81523,0.59435,0.49493,0.90974,0.0007988,0.0007988,0.0007988
93,8368.5,0.50172,0.33391,0.87557,1,0.86883,0.92353,0.84052,0.62129,0.43088,0.92029,0.0007856,0.0007856,0.0007856
94,8490.04,0.5206,0.32053,0.88321,1,0.86822,0.91471,0.78777,0.68063,0.53135,0.93841,0.0007724,0.0007724,0.0007724
95,8609.99,0.53681,0.33946,0.88568,0.99197,0.75,0.87571,0.79837,0.65275,0.61393,0.92483,0.0007592,0.0007592,0.0007592
96,8731.85,0.50373,0.32128,0.86849,1,0.86867,0.90412,0.82287,0.62492,0.52579,0.92113,0.000746,0.000746,0.000746
97,8850.18,0.46669,0.2977,0.85462,1,0.8721,0.9062,0.78666,0.64924,0.45488,0.91875,0.0007328,0.0007328,0.0007328
98,8969.1,0.48791,0.31437,0.87156,1,0.86997,0.9023,0.78391,0.64692,0.45577,0.91712,0.0007196,0.0007196,0.0007196
99,9074.7,0.51548,0.32529,0.86587,1,0.86819,0.92353,0.82221,0.65294,0.65562,0.9652,0.0007064,0.0007064,0.0007064
100,9173.81,0.53503,0.32737,0.88726,1,0.86843,0.9114,0.82767,0.64323,0.59559,0.95315,0.0006932,0.0006932,0.0006932
101,9289.76,0.53275,0.32869,0.88926,1,0.86933,0.91471,0.78711,0.68884,0.56118,0.9533,0.00068,0.00068,0.00068
102,9407.8,0.46055,0.30197,0.83741,0.9906,0.75,0.87731,0.74681,0.64277,0.56133,0.93536,0.0006668,0.0006668,0.0006668
103,9525.46,0.51679,0.3196,0.85913,0.98477,0.75,0.84995,0.72275,0.69402,0.6689,0.95614,0.0006536,0.0006536,0.0006536
104,9642.72,0.49765,0.31757,0.86124,0.98715,0.75,0.8633,0.73348,0.7292,0.63725,0.96393,0.0006404,0.0006404,0.0006404
105,9759.33,0.48389,0.31383,0.84107,0.99186,0.75,0.88995,0.78591,0.73591,0.65846,0.96226,0.0006272,0.0006272,0.0006272
106,9876.58,0.49801,0.30367,0.86595,0.99181,0.75,0.89235,0.81156,0.69675,0.62439,0.95314,0.000614,0.000614,0.000614
107,9992.36,0.46171,0.30148,0.87265,1,0.86813,0.91868,0.81185,0.63081,0.59481,0.9364,0.0006008,0.0006008,0.0006008
108,10107.9,0.48227,0.29981,0.86331,1,0.86803,0.91868,0.85171,0.60472,0.66346,0.93717,0.0005876,0.0005876,0.0005876
109,10226.8,0.50921,0.32383,0.86923,1,0.86857,0.9114,0.83204,0.60186,0.59463,0.93109,0.0005744,0.0005744,0.0005744
110,10342.9,0.46963,0.30617,0.86481,0.86646,0.875,0.88605,0.81857,0.58073,0.4486,0.90687,0.0005612,0.0005612,0.0005612
111,10457,0.4752,0.2951,0.85852,0.98827,0.75,0.88787,0.81359,0.60997,0.46218,0.91682,0.000548,0.000548,0.000548
112,10574.3,0.48565,0.29237,0.85009,0.98894,0.75,0.89235,0.81394,0.62177,0.45105,0.92125,0.0005348,0.0005348,0.0005348
113,10695.1,0.44745,0.2927,0.85862,1,0.86943,0.9086,0.80032,0.62294,0.45277,0.91979,0.0005216,0.0005216,0.0005216
114,10814.9,0.48812,0.31633,0.86272,1,0.8713,0.90412,0.79083,0.64106,0.46246,0.9285,0.0005084,0.0005084,0.0005084
115,10936.5,0.47492,0.30902,0.85591,1,0.87041,0.9023,0.79954,0.70065,0.53939,0.9456,0.0004952,0.0004952,0.0004952
116,11057.4,0.49871,0.31447,0.8888,1,0.87,0.9062,0.79495,0.70749,0.50715,0.94318,0.000482,0.000482,0.000482
117,11176.1,0.44661,0.29598,0.85646,1,0.87038,0.9114,0.80134,0.63074,0.38405,0.90942,0.0004688,0.0004688,0.0004688
118,11301.5,0.4735,0.30871,0.85802,1,0.86992,0.91471,0.7887,0.70501,0.46798,0.94817,0.0004556,0.0004556,0.0004556
119,11424.8,0.45041,0.29176,0.84887,1,0.8688,0.91471,0.7887,0.7301,0.49979,0.96212,0.0004424,0.0004424,0.0004424
120,11544,0.46353,0.29398,0.85929,0.9917,0.75,0.90243,0.78242,0.68219,0.45734,0.92657,0.0004292,0.0004292,0.0004292
121,11664,0.44259,0.28544,0.86006,0.99185,0.75,0.88979,0.7853,0.62332,0.5463,0.92026,0.000416,0.000416,0.000416
122,11751.9,0.44293,0.28989,0.86938,0.9904,0.75,0.83167,0.74925,0.65558,0.7022,0.94734,0.0004028,0.0004028,0.0004028
123,11816.3,0.51345,0.32848,0.88544,0.98803,0.75,0.823,0.72715,0.64152,0.69633,0.93771,0.0003896,0.0003896,0.0003896
124,11882.7,0.44894,0.29358,0.86368,0.99159,0.75,0.83167,0.75175,0.62679,0.6218,0.92969,0.0003764,0.0003764,0.0003764
125,12002.9,0.43824,0.29617,0.86962,0.99089,0.75,0.83167,0.75175,0.61073,0.617,0.92487,0.0003632,0.0003632,0.0003632
126,12128.2,0.42333,0.28103,0.86665,0.99047,0.75,0.86744,0.75418,0.60702,0.62172,0.93107,0.00035,0.00035,0.00035
127,12186.8,0.44326,0.28805,0.84819,0.99021,0.75,0.87968,0.78097,0.61377,0.64598,0.93879,0.0003368,0.0003368,0.0003368
128,12243.2,0.4415,0.27379,0.85731,0.99017,0.75,0.8696,0.77107,0.60669,0.63529,0.93127,0.0003236,0.0003236,0.0003236
129,12300.3,0.4306,0.26764,0.8512,0.98897,0.75,0.8633,0.751,0.6433,0.57901,0.93627,0.0003104,0.0003104,0.0003104
130,12362.1,0.46975,0.29802,0.87682,0.9897,0.75,0.8633,0.751,0.67459,0.62418,0.94191,0.0002972,0.0002972,0.0002972
131,12424.2,0.43796,0.27758,0.86345,0.99039,0.75,0.84995,0.73994,0.71898,0.74818,0.95256,0.000284,0.000284,0.000284
132,12485.8,0.40597,0.26735,0.85836,0.99062,0.75,0.84995,0.73994,0.63383,0.65086,0.91669,0.0002708,0.0002708,0.0002708
133,12550.3,0.39353,0.26371,0.83129,0.99118,0.75,0.86512,0.75316,0.62825,0.62993,0.91145,0.0002576,0.0002576,0.0002576
134,12646.8,0.42969,0.28031,0.8595,0.99163,0.75,0.86512,0.76438,0.62443,0.58991,0.9126,0.0002444,0.0002444,0.0002444
135,12781.7,0.40353,0.26047,0.8353,0.99174,0.75,0.88787,0.7842,0.59436,0.53375,0.90623,0.0002312,0.0002312,0.0002312
136,12908.3,0.43458,0.26551,0.84951,1,0.86817,0.90412,0.82008,0.57274,0.49238,0.90039,0.000218,0.000218,0.000218
137,12998.4,0.45473,0.2939,0.84693,1,0.86893,0.9062,0.83144,0.58313,0.45583,0.90258,0.0002048,0.0002048,0.0002048
138,13082.9,0.44078,0.30018,0.87317,1,0.86991,0.9086,0.83431,0.59792,0.46214,0.90938,0.0001916,0.0001916,0.0001916
139,13143,0.43796,0.28308,0.86173,1,0.87126,0.90412,0.82008,0.63234,0.45518,0.91374,0.0001784,0.0001784,0.0001784
140,13191,0.42944,0.26232,0.85847,1,0.87193,0.9062,0.82539,0.68188,0.53543,0.93787,0.0001652,0.0001652,0.0001652
141,13262.2,0.371,0.23461,0.80867,0.99689,0.875,0.9062,0.82247,0.58313,0.35929,0.89309,0.000152,0.000152,0.000152
142,13348.4,0.38662,0.24078,0.79878,0.99817,0.875,0.89927,0.81448,0.60549,0.35676,0.89618,0.0001388,0.0001388,0.0001388
143,13412.7,0.37331,0.24062,0.82522,0.99443,0.875,0.89684,0.7949,0.62363,0.40372,0.9119,0.0001256,0.0001256,0.0001256
144,13490.5,0.37296,0.23809,0.81351,0.99767,0.875,0.89684,0.79657,0.61027,0.4017,0.90757,0.0001124,0.0001124,0.0001124
145,13539.6,0.35891,0.22306,0.80865,1,0.87458,0.9023,0.78511,0.6062,0.43046,0.91038,9.92e-05,9.92e-05,9.92e-05
146,13589.2,0.36727,0.22631,0.80686,0.99783,0.875,0.91471,0.80009,0.59749,0.41007,0.90233,8.6e-05,8.6e-05,8.6e-05
147,13646.4,0.36076,0.2308,0.814,0.99574,0.875,0.9086,0.79272,0.62067,0.41688,0.90906,7.28e-05,7.28e-05,7.28e-05
148,13710.6,0.36878,0.23517,0.79882,0.99505,0.875,0.9023,0.78511,0.59773,0.38758,0.89729,5.96e-05,5.96e-05,5.96e-05
149,13792,0.35847,0.2327,0.83092,0.99564,0.875,0.9023,0.78511,0.59131,0.38393,0.89621,4.64e-05,4.64e-05,4.64e-05
150,13845.8,0.33527,0.21485,0.79276,0.99467,0.875,0.90412,0.78731,0.58847,0.37306,0.89563,3.32e-05,3.32e-05,3.32e-05
