epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
13,424.613,0.88612,0.5992,0.98296,0.98734,0.71429,0.78853,0.54923,1.77989,2.08899,1.27956,0.0017624,0.0017624,0.0017624
14,475.325,0.81112,0.57132,0.92424,0.98854,0.71429,0.75221,0.61595,1.12037,2.55944,1.15437,0.0017426,0.0017426,0.0017426
15,525.033,0.92961,0.5816,1.00714,0.98961,0.71429,0.74095,0.58576,1.2518,2.34349,1.19977,0.0017228,0.0017228,0.0017228
16,576.589,0.84874,0.58045,0.96876,0.98998,0.71429,0.74955,0.56606,1.39678,2.28162,1.21474,0.001703,0.001703,0.001703
17,629.546,0.81869,0.55966,0.95941,0.98112,0.71429,0.78407,0.55093,1.72941,2.40685,1.3382,0.0016832,0.0016832,0.0016832
18,677.223,0.84314,0.55373,0.98225,0.97617,0.71429,0.77928,0.59563,1.53232,2.24922,1.27498,0.0016634,0.0016634,0.0016634
19,727.164,0.82054,0.57546,0.95912,0.98076,0.71429,0.79638,0.65615,1.29881,2.06214,1.13226,0.0016436,0.0016436,0.0016436
20,775.458,0.81662,0.5432,0.95991,0.98373,0.71429,0.80444,0.67013,1.60039,2.05154,1.24984,0.0016238,0.0016238,0.0016238
21,811.357,0.83804,0.53943,0.97202,0.98796,0.71429,0.80902,0.61068,1.35946,2.12262,1.07033,0.001604,0.001604,0.001604
22,842.746,0.83829,0.56056,0.9689,0.98814,0.71429,0.82959,0.62105,1.43091,1.50154,1.09872,0.0015842,0.0015842,0.0015842
23,875.997,0.84309,0.56297,0.96763,0.98883,0.71429,0.84382,0.63926,1.29726,1.46166,1.08728,0.0015644,0.0015644,0.0015644
24,908.201,0.82574,0.54918,0.9923,0.98768,0.71429,0.84365,0.64354,1.34193,2.05409,1.17475,0.0015446,0.0015446,0.0015446
25,940.98,0.8061,0.53249,0.9517,0.98989,0.71429,0.79897,0.61249,1.34063,2.15021,1.17609,0.0015248,0.0015248,0.0015248
26,975.392,0.78651,0.51049,0.95457,0.98914,0.71429,0.75755,0.62306,1.32704,2.21052,1.20211,0.001505,0.001505,0.001505
27,1026.2,0.74583,0.49239,0.95814,0.98573,0.71429,0.76651,0.638,1.20342,2.29013,1.18812,0.0014852,0.0014852,0.0014852
28,1079.66,0.75263,0.48542,0.92517,0.98854,0.71429,0.7342,0.62194,1.04387,2.67619,1.10451,0.0014654,0.0014654,0.0014654
29,1132.53,0.79119,0.50244,0.95148,0.98339,0.71429,0.73792,0.62916,1.04188,2.76472,1.12488,0.0014456,0.0014456,0.0014456
30,1177.82,0.75254,0.49867,0.9343,0.98613,0.71429,0.73079,0.61396,1.05582,2.62165,1.09666,0.0014258,0.0014258,0.0014258
31,1230.91,0.81659,0.5136,0.98146,0.98759,0.71429,0.73233,0.60911,1.00505,2.65554,1.09276,0.001406,0.001406,0.001406
32,1283.84,0.74656,0.48801,0.94694,0.9848,0.71429,0.74233,0.61561,0.96724,2.60995,1.06228,0.0013862,0.0013862,0.0013862
33,1337.05,0.7916,0.49515,0.95924,0.98707,0.71429,0.7473,0.61534,1.03176,2.59624,1.10708,0.0013664,0.0013664,0.0013664
34,1389.65,0.78245,0.47759,0.9568,0.98951,0.71429,0.76237,0.62055,1.21746,2.64405,1.2245,0.0013466,0.0013466,0.0013466
35,1442.28,0.78161,0.478,0.94959,0.98998,0.71429,0.74883,0.60994,1.3442,2.77879,1.25581,0.0013268,0.0013268,0.0013268
36,1498.07,0.82516,0.50656,0.9529,0.98952,0.71429,0.74038,0.5923,1.39672,2.8624,1.30399,0.001307,0.001307,0.001307
37,1533.94,0.77505,0.49668,0.95681,0.9902,0.71429,0.74131,0.6242,1.46942,2.6942,1.36923,0.0012872,0.0012872,0.0012872
38,1566.34,0.74043,0.47229,0.93897,0.98973,0.71429,0.76237,0.63476,1.56306,2.78373,1.40219,0.0012674,0.0012674,0.0012674
39,1600.11,0.77395,0.48684,0.97498,0.98888,0.71429,0.76237,0.63476,1.67569,2.9943,1.46894,0.0012476,0.0012476,0.0012476
40,1631.93,0.76358,0.48038,0.96801,0.98695,0.71429,0.75941,0.6335,1.59154,2.79623,1.36832,0.0012278,0.0012278,0.0012278
41,1665.25,0.72461,0.46521,0.93367,0.98853,0.71429,0.75447,0.62655,1.56763,2.59737,1.2968,0.001208,0.001208,0.001208
42,1698.34,0.71014,0.47424,0.93743,0.98999,0.71429,0.81323,0.65933,1.3556,1.93091,1.15081,0.0011882,0.0011882,0.0011882
43,1732.19,0.73053,0.45703,0.93183,1,0.8485,0.86603,0.68946,1.38009,1.6089,1.15863,0.0011684,0.0011684,0.0011684
44,1766.13,0.75934,0.47453,0.94318,1,0.84982,0.86526,0.72335,1.41618,1.41047,1.17836,0.0011486,0.0011486,0.0011486
45,1800,0.79721,0.4678,0.94517,1,0.84972,0.86576,0.70484,1.53651,1.55087,1.24194,0.0011288,0.0011288,0.0011288
46,1843.39,0.74754,0.47093,0.93579,1,0.84877,0.876,0.68616,1.49175,1.58664,1.19133,0.001109,0.001109,0.001109
47,1893.42,0.7427,0.4493,0.91743,1,0.85,0.876,0.69301,1.45182,1.51647,1.20907,0.0010892,0.0010892,0.0010892
48,1944.57,0.77985,0.45241,0.95014,1,0.84926,0.87705,0.70542,1.51699,1.59964,1.24659,0.0010694,0.0010694,0.0010694
49,1996.25,0.78362,0.44954,0.93008,0.99011,0.71429,0.84756,0.69953,1.4893,2.0422,1.21251,0.0010496,0.0010496,0.0010496
50,2037.98,0.71913,0.45239,0.93611,0.99018,0.71429,0.806,0.64684,1.44965,2.2986,1.19153,0.0010298,0.0010298,0.0010298
51,2071.5,0.7747,0.44913,0.95179,0.98988,0.71429,0.7473,0.62259,1.28749,2.80476,1.13866,0.00101,0.00101,0.00101
52,2102.24,0.68924,0.42982,0.92039,0.99003,0.71429,0.7395,0.61417,1.26268,2.78705,1.14549,0.0009902,0.0009902,0.0009902
53,2132.24,0.67107,0.43399,0.89993,0.9904,0.71429,0.74883,0.6345,1.32503,2.80434,1.16724,0.0009704,0.0009704,0.0009704
54,2164.01,0.69773,0.44059,0.923,0.9904,0.71429,0.76575,0.60746,1.46977,3.06694,1.20282,0.0009506,0.0009506,0.0009506
55,2194.27,0.68407,0.42146,0.90751,0.98975,0.71429,0.77421,0.61523,1.49464,3.02861,1.21005,0.0009308,0.0009308,0.0009308
56,2227.13,0.73448,0.43218,0.93395,0.9872,0.71429,0.75679,0.63794,1.66597,2.71581,1.31252,0.000911,0.000911,0.000911
57,2260.11,0.72579,0.42575,0.94224,0.98429,0.71429,0.79021,0.69597,1.57776,2.52401,1.28297,0.0008912,0.0008912,0.0008912
58,2295.19,0.65306,0.40612,0.88219,0.97918,0.71429,0.80833,0.66207,1.55386,2.58745,1.28936,0.0008714,0.0008714,0.0008714
59,2330.5,0.71118,0.4304,0.93202,0.96843,0.71429,0.81596,0.64483,1.73147,2.70742,1.37684,0.0008516,0.0008516,0.0008516
60,2361.94,0.71547,0.42168,0.92262,0.97051,0.71429,0.78016,0.58253,1.73699,2.90998,1.35945,0.0008318,0.0008318,0.0008318
61,2394.07,0.66445,0.40085,0.91283,0.98125,0.71429,0.77156,0.5813,1.55336,2.88455,1.28292,0.000812,0.000812,0.000812
62,2424.44,0.73803,0.42784,0.93993,0.99033,0.71429,0.7446,0.63153,1.22199,2.93635,1.13209,0.0007922,0.0007922,0.0007922
63,2460.65,0.68826,0.4046,0.91778,0.99046,0.71429,0.74131,0.62757,1.17093,3.0448,1.15891,0.0007724,0.0007724,0.0007724
64,2512.23,0.66559,0.41157,0.91501,0.99052,0.71429,0.74883,0.65196,1.18484,3.08305,1.16373,0.0007526,0.0007526,0.0007526
65,2565.72,0.68694,0.43041,0.92531,0.99053,0.71429,0.76575,0.66164,1.2255,3.12357,1.16502,0.0007328,0.0007328,0.0007328
66,2618.42,0.65056,0.42041,0.90411,0.99018,0.71429,0.80381,0.6794,1.27393,3.08931,1.15193,0.000713,0.000713,0.000713
67,2660.82,0.68074,0.41056,0.91911,0.98718,0.71429,0.8165,0.73485,1.10163,3.08455,1.05906,0.0006932,0.0006932,0.0006932
68,2693.78,0.67009,0.4125,0.91069,0.98164,0.71429,0.8165,0.71694,1.1142,3.02919,1.04569,0.0006734,0.0006734,0.0006734
69,2726.83,0.62888,0.39217,0.90331,0.98207,0.71429,0.8165,0.71414,1.17955,2.99762,1.0675,0.0006536,0.0006536,0.0006536
70,2767.39,0.62228,0.39287,0.90239,0.98582,0.71429,0.77959,0.65706,1.26701,2.98306,1.10259,0.0006338,0.0006338,0.0006338
71,2815.1,0.658,0.41272,0.9065,0.98762,0.71429,0.77959,0.65706,1.30674,2.99574,1.12603,0.000614,0.000614,0.000614
72,2862.07,0.68111,0.40069,0.9114,0.98921,0.71429,0.79394,0.66461,1.41575,2.98743,1.21384,0.0005942,0.0005942,0.0005942
73,2894.05,0.62621,0.3786,0.91024,0.98926,0.71429,0.79394,0.6761,1.24708,2.97213,1.16922,0.0005744,0.0005744,0.0005744
74,2925.36,0.63662,0.38317,0.89207,0.9898,0.71429,0.77959,0.66286,1.18276,2.78413,1.16056,0.0005546,0.0005546,0.0005546
75,2956.74,0.61781,0.37698,0.88947,0.99007,0.71429,0.76965,0.63548,1.25799,2.67402,1.17494,0.0005348,0.0005348,0.0005348
76,2989.47,0.66808,0.38845,0.91189,0.99027,0.71429,0.76237,0.62891,1.23624,2.65586,1.11866,0.000515,0.000515,0.000515
77,3021.74,0.69763,0.39748,0.91351,0.99044,0.71429,0.75941,0.62625,1.21309,2.57084,1.10228,0.0004952,0.0004952,0.0004952
78,3061.2,0.66635,0.39524,0.90425,0.99063,0.71429,0.76575,0.6501,1.12549,2.67274,1.07813,0.0004754,0.0004754,0.0004754
79,3109.78,0.64983,0.38524,0.89412,0.9906,0.71429,0.76965,0.6479,1.23611,2.65949,1.11409,0.0004556,0.0004556,0.0004556
80,3158.69,0.6513,0.40756,0.90746,0.99063,0.71429,0.76965,0.67391,1.23781,2.62259,1.098,0.0004358,0.0004358,0.0004358
81,3207.35,0.58454,0.3663,0.87334,0.99016,0.71429,0.76575,0.67347,1.30678,2.70658,1.10366,0.000416,0.000416,0.000416
82,3246.12,0.62088,0.3876,0.89557,0.98998,0.71429,0.75941,0.66726,1.21558,2.62616,1.01608,0.0003962,0.0003962,0.0003962
83,3278.8,0.60206,0.37634,0.87935,0.9903,0.71429,0.76965,0.69887,1.05974,2.71973,0.97549,0.0003764,0.0003764,0.0003764
84,3312.42,0.57427,0.35495,0.87156,0.99043,0.71429,0.78605,0.71461,1.03724,2.71671,0.97424,0.0003566,0.0003566,0.0003566
85,3346.04,0.60982,0.35618,0.91217,0.99065,0.71429,0.8165,0.74457,1.06997,2.76446,1.0065,0.0003368,0.0003368,0.0003368
86,3377.9,0.61105,0.36067,0.89648,0.99081,0.71429,0.83342,0.75008,1.17099,2.79657,1.05335,0.000317,0.000317,0.000317
87,3400.89,0.62892,0.36673,0.87183,0.99088,0.71429,0.83342,0.75008,1.23059,2.79205,1.08279,0.0002972,0.0002972,0.0002972
88,3421.27,0.61841,0.37368,0.90766,0.99065,0.71429,0.83342,0.73528,1.30557,2.80606,1.12688,0.0002774,0.0002774,0.0002774
89,3441.92,0.5786,0.34395,0.89819,0.99067,0.71429,0.8165,0.73485,1.40061,2.813,1.19853,0.0002576,0.0002576,0.0002576
90,3462.3,0.58679,0.34213,0.87453,0.99056,0.71429,0.8165,0.73485,1.37495,2.85836,1.20383,0.0002378,0.0002378,0.0002378
91,3482.97,0.5631,0.33775,0.87986,0.99058,0.71429,0.8165,0.73485,1.33136,2.87246,1.20002,0.000218,0.000218,0.000218
92,3503.95,0.55531,0.33091,0.83836,0.99082,0.71429,0.8165,0.73473,1.33093,2.87393,1.27634,0.0001982,0.0001982,0.0001982
93,3527.92,0.52869,0.31773,0.81843,0.99063,0.71429,0.8165,0.73473,1.40123,2.8841,1.30761,0.0001784,0.0001784,0.0001784
94,3551.03,0.50069,0.31254,0.84606,0.99047,0.71429,0.8165,0.71842,1.54668,2.8891,1.32884,0.0001586,0.0001586,0.0001586
95,3577.12,0.5375,0.32323,0.83968,0.99031,0.71429,0.8165,0.6911,1.61827,2.92905,1.34104,0.0001388,0.0001388,0.0001388
96,3606.52,0.52028,0.31983,0.8618,0.99036,0.71429,0.80381,0.6794,1.63401,2.93107,1.34998,0.000119,0.000119,0.000119
97,3629.03,0.532,0.30582,0.85347,0.99003,0.71429,0.80381,0.70249,1.58258,2.91253,1.32682,9.92e-05,9.92e-05,9.92e-05
98,3651.74,0.49985,0.30754,0.85921,0.98993,0.71429,0.8165,0.73485,1.60274,2.91145,1.33741,7.94e-05,7.94e-05,7.94e-05
99,3674.96,0.52433,0.31365,0.85205,0.99047,0.71429,0.8165,0.71694,1.62336,2.88699,1.35032,5.96e-05,5.96e-05,5.96e-05
100,3697.08,0.48969,0.30472,0.84874,0.99013,0.71429,0.8165,0.73485,1.57545,2.89009,1.3266,3.98e-05,3.98e-05,3.98e-05
